photographer,Title,URL,imageurl,year,lat,lon,latlon
,"Japanese 'floral ambassador' Yuriko Go under pseudonym Akemi Togo, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9896.jpg,1935,34.05876,-118.30744,
,"Poolside meeting of the Dunkers Club at the ranch of Eddie Peabody, Riverside, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10019.jpg,1935,33.900568,-117.408598,
,"Eddie Peabody, at his home, receives a ""Dunkers"" club cup and saucer of initiation from club member Dan Huckins, Riverside, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10020.jpg,1935,33.900568,-117.408598,
,"Art critics for Los Angeles Times Antony Anderson and Arthur Millier, Laguna Beach, 1933",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9875.jpg,1935,33.543505,-117.788231,
,"Elizabeth Coylear, Martha Ellis, Barbara Nims, Jean Colkitt at bride-to be luncheon, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8037.jpg,1935,34.062173,-118.285851,
,"Marlborough School graduates at a luncheon at the Los Angeles Country Club, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8108.jpg,1935,34.069431,-118.42329,
,"Marlborough School graduates at a luncheon at the Los Angeles Country Club, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8109.jpg,1935,34.069431,-118.42329,
,"Kitty Kitabayashi, Bob Lowry, and K. Yamamoto prepare to move the Pacific Goldfish Farm, Westminster, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10008.jpg,1935,33.758955,-118.007133,
Pacific Goldfish Farm,"Sami Akiyama and K. Yamamoto stand next to goldfish tanks at Pacific Goldfish Farm, Westminster, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10009.jpg,1935,33.758955,-118.007133,
,"Pauline Metkovich, Luke Obradovich, Stella Kusly, and an unknown woman at Croat Picnic, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8024.jpg,1935,34.114382,-118.268907,
,"J. Ross Clark, II, Baroness and Baron Maximilian von Romberg, and Mrs. Clark at a ball, Santa Barbara, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8093.jpg,1935,34.417249,-119.641885,
,"Mame Beatty, Geo Roth, Gordon McDonough, and Gladys Johnson, Supervisor's Office, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8035.jpg,1935,34.054133,-118.243865,
,"Lucille Schneiders, Mary Fitzgerald, Loretta Mangan, and Francis Boyle, members of the Young Ladies' Institute, have luncheon at the Biltmore, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8049.jpg,1935,34.049388,-118.253767,
,"Euterpe Opera Reading Club Executive Board meeting at the Biltmore Hotel, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8038.jpg,1935,34.049326,-118.253789,
,"Suspected robber Charles Henderson, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9925.jpg,1935,34.041493,-118.271489,
,"Robbery suspect Alex Smit being held at police station with officer K. E. Kurtz, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9937.jpg,1935,34.041493,-118.271489,
,"Bessie Neelly Jones Wright, Eleanor Deiss Boyd Hollinger, Kathleen Barnard, and Mary Ruth Smart Belt meet to plan a party for the Women's Auxiliary of the Southern California Medical Association, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10166.jpg,1935,34.050185,-118.318205,
,"Bishop Stevens ordaining Reverend David C. Graham into the Episcopalian Church, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7790.jpg,1935,34.073482,-118.259084,
,"Arthur J. Ruland of National Improved Order of Red Men, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9923.jpg,1935,34.0597,-118.2971,
,"""Call of the Battalion,"" Covered Wagon scene, at the Pioneer Day Festival in Centinela Park, Inglewood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10079.jpg,1935,33.974488,-118.34176,
,"""Call of the Battalion,"" Push Cart scene, at the Pioneer Day Festival in Centinela Park, Inglewood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10081.jpg,1935,33.974488,-118.34176,
,"""Call of the Battalion,"" Odometer scene, at the Pioneer Day Festival in Centinela Park, Inglewood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10082.jpg,1935,33.974488,-118.34176,
,"Mr. & Mrs. Chancellor and Mr. & Mrs. Noble at the Junior League Ball, The Biltmore, Santa Barbara, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8074.jpg,1935,34.417474,-119.641843,
,"Lorraine Geise and  H. W. Miller in a steam shovel cab on the first day of flood control work, La Crescenta-Montrose, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10014.jpg,1935,34.216397,-118.227224,
,"Lorraine Geise and Helen Potts standing next to a steam shovel on the first day of flood control work, La Crescenta-Montrose, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10015.jpg,1935,34.216397,-118.227224,
,"William J. Goss, Lawrence E. Olson, P. T. Primm and Samuel Davis at the site of the new check dams, Glendale, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10016.jpg,1935,34.185114,-118.275917,
,"Mrs. Thomas, Mrs. Fields, Geraldine Kaiser, Mae Delano, Hortense Fisher, Lula Drake, Mrs. Harrison, and Mrs. Shaw of the West Adams Women's Club at Griffith Park Observatory, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8082.jpg,1935,34.118913,-118.300274,
,"Motion Picture Producers and Distributors of America president Will Hays speaking at groundbreaking ceremony for Hollywood post office, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0059|~|0059.jpg,1935,34.10014052,-118.3307898,
,"J.B. Irsfeld, Will Hays, Henry B.R. Briggs, and steam shovel operator in steam shovel for Hollywood post office ground breaking, with color guard, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0060|~|0060.jpg,1935,34.10014052,-118.3307898,
,"Bird's-eye view of crowd at ground breaking for Hollywood post office, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0061|~|0061.jpg,1935,34.10014052,-118.3307898,
,"J.B. Irsfeld, Henry B.R. Briggs, and Will Hays in steam shovel for Hollywood post office ground breaking, with color guard, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0062|~|0062.jpg,1935,34.10014052,-118.3307898,
,"Martin Sipma holding a paint spray gun and talking with Mary Perrine and Patricia Coates on stage at the Hollywood Bowl, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7496.jpg,1935,34.112657,-118.338868,
,"Martin Sipma painting the shell of the Hollywood Bowl, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7497.jpg,1935,34.112617,-118.33894,
,"Martin Sipma painting the shell of the Hollywood Bowl, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7495.jpg,1935,34.112564,-118.338997,
,"Wrestling match between Ernie ""Dirty"" Dusek and Vincent LÃ_pez, Olympic Auditorium, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10239.jpg,1935,34.03411,-118.268037,
,"Wrestling match between Ernie ""Dirty"" Dusek and Vincent LÃ_pez, Olympic Auditorium, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10240.jpg,1935,34.03411,-118.268037,
"Booth, Thelma","Boats in Avalon Bay with the Casino in the distance, Avalon (Santa Catalina Island), 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10220.jpg,1935,33.346324,-118.32314,
,"Newlyweds Mr. and Mrs. George L. Eastman, Jr., before their honeymoon, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8097.jpg,1935,34.027602,-118.2755,
,"Dr. Meta Glass and Dr. Kathryn McHale lunch at the Ambassador Hotel, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8095.jpg,1935,34.060759,-118.297042,
,"Attorney Joseph E. Scott, speaking at an annual Flag Day observance, City Council chamber, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10242.jpg,1935,34.053589,-118.243264,
,"Patrons in the History Room at the Central Library, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0230.jpg,1935,34.050287,-118.25495,
,"History Room at the Central Library, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7833.jpg,1935,34.050287,-118.25495,
,"History Room at the Central Library, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7834.jpg,1935,34.050287,-118.25495,
,"Patrons in the History Room at the Central Library, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_7835.jpg,1935,34.050287,-118.25495,
,"Mrs. Delano, Mrs. Hayes, and Mrs. Drake of West Adams Women's Club paint new clubhouse, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_8041.jpg,1935,34.033578,-118.350259,
"Owens, Charles H.","Visitors at the California State Building during the dedication at the California Pacific International Exposition in Balboa Park, San Diego, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0608.jpg,1935,32.727226,-117.153493,
"Owens, Charles H.","Governor Merriam at the California State Building on the opening day of the California Pacific International Exposition, San Diego, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0612.jpg,1935,32.727226,-117.153493,
,"Princess Katherine of Greece and Denmark, seated portrait, Beverly Hills, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5030.jpg,1935,34.095031,-118.429793,
,"Robert A. Millikan, Chair of the Executive Council at Caltech, speaking at the dedication of the Griffith Observatory, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_6072.jpg,1935,34.11857304,-118.3003575,
,"Jemina Melinda Bingham on her 100th birthday, with family members, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0988|~|0988.jpg,1935,34.086509,-118.311378,
,"Baron Henri de Rothschild and Baroness Philippe de Rothschild, Beverly Hills, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2001.jpg,1935,34.066943,-118.400716,
,"Baron Henri de Rothschild, seated portrait, Beverly Hills, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2002.jpg,1935,34.066943,-118.400716,
,"Baron & Baroness Philippe de Rothschild deboard a United Air Lines plane, Burbank, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2000.jpg,1935,34.20378,-118.35985,
,"Hersee Moody Carson standing next to a three-piece set of royal blue SÃ¨vres porcelain, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1483.jpg,1935,34.09708,-118.37129,
,"Hersee Moody Carson standing next to a portrait painting by Vicente Palmaroli y GonzaÌÅlez, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1484.jpg,1935,34.09708,-118.37129,
,"Hersee Moody Carson standing next to a painting attributed to Marie-FranÃ§ois-Firmin Girard titled ""Woman at the Well,"" Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_1485.jpg,1935,34.09708,-118.37129,
,"Dr. W. F. Meyer looks through the Griffith Observatory's Zeiss refracting telescope telescope, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4755.jpg,1935,34.11856,-118.30037,
,"Dr. Philip Fox and Dr. W. F. Meyer pose next to the Zeiss refracting telescope telescope at Griffith Observatory, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4756.jpg,1935,34.11856,-118.30037,
,"Portrait of Dr. W. F. Meyer, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4757.jpg,1935,34.11856,-118.30037,
,"Portrait of Dr. Philip Fox seated at his desk, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4758.jpg,1935,34.11856,-118.30037,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2296.jpg,1935,34.099601,-118.336086,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2297.jpg,1935,34.099601,-118.336086,
,"Firefighters after the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2298.jpg,1935,34.099601,-118.336086,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2299.jpg,1935,34.099601,-118.336086,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2300.jpg,1935,34.099601,-118.336086,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2301.jpg,1935,34.099601,-118.336086,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2302.jpg,1935,34.099601,-118.336086,
,"First Baptist Church of Hollywood ablaze, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2303.jpg,1935,34.099601,-118.336086,
,"Firefighters attend the fire destroying the First Baptist Church of Hollywood, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2304.jpg,1935,34.099601,-118.336086,
,"Man on roof observes First Baptist Church of Hollywood ablaze, Hollywood, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2305.jpg,1935,34.099601,-118.336086,
,"Dr. Morris Fishbein typewriting an article, likely at the Biltmore, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2335.jpg,1935,34.04979,-118.254022,
,"Knights Templar parade, Pasadena, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5376.jpg,1935,34.147643,-118.143534,
,"Knights Templar parade, Pasadena, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5377.jpg,1935,34.147643,-118.143534,
,"Knights Templar parade, Pasadena, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5378.jpg,1935,34.147643,-118.143534,
,"Lillian L. Smith at the Lincoln Heights jail, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10052.jpg,1935,34.077786,-118.225081,
,"Economist David A. Weir during a speaking engagement at the Biltmore , Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4318.jpg,1935,34.049776,-118.254111,
,"Crowd on beach, Santa Monica, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_0518|~|0518.jpg,1935,34.003148,-118.490714,
,"Major General George E. Leach, Adjutant General Seth Howard and Colonel Harcourt Hervey, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_9657.jpg,1935,34.017001,-118.283816,
,"Grover Magnin and two models who are showing off the latest fashions from Paris, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_6216.jpg,1935,34.059646,-118.297101,
,"Roy Chapman Andrews and his new bride, Wilhelmina Anderson Christmas Andrews on their honeymoon at the El Mirador Hotel, Palm Springs, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11049.jpg,1935,33.830296,-116.545292,
,"Roy Chapman Andrews and his new bride, Wilhelmina Anderson Christmas Andrews on their honeymoon at the El Mirador Hotel, Palm Springs, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_11050.jpg,1935,33.830296,-116.545292,
,"Retiring president of Los Angeles Chamber of Commerce Harry L. Harper with replacement at the Ambassador Hotel, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5155.jpg,1935,34.060367,-118.29703,
,"Governor Frank Merriam speaking at the farewell banquet of Harry L. Harper at the Ambassador Hotel, Los Angeles, 1935",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_5156.jpg,1935,34.060367,-118.29703,
